split,tile_idx,d8_vf_gt_w,d8_vf_pred_w,d8_H_R_w,d8_H_R_uw,d8_E_gt,d8_E_yhat,d8_E_soft,d8_dE_w,d8_n_active,d4_vf_gt_w,d4_vf_pred_w,d4_H_R_w,d4_E_gt,d4_E_yhat,d4_dE_w,d4_n_active
test,4,0.006935054056598118,0.003938750030084754,-0.0029963040265133644,-0.0020420470626167937,0.006258886449723856,0.003554722035312829,1.8363592817209252e-05,-0.0027041644144110274,167479,0.006465118631531301,0.0035808336207048086,-0.0028842850108264924,0.0058347693854671895,0.0032317023027242076,-0.002603067082742982,339146
test,5,0.0015601997204414497,0.00013176516577739295,-0.0014284345546640568,-0.0013849403129195645,0.0014080802818832749,0.0001189180656331275,3.1061617079098973e-06,-0.0012891622162501473,259939,0.0014449403204377755,0.00017362124411441073,-0.0012713190763233649,0.001304058606977791,0.0001566931706065912,-0.0011473654363711998,522399
test,6,0.00019492268705755979,0.00014870003205578444,-4.6222655001775344e-05,-9.220272305375386e-05,0.00017591772408067705,0.0001342017868405107,9.697836305353406e-06,-4.1715937240166366e-05,260296,0.00019844906813589944,0.0001278289022330335,-7.062016590286593e-05,0.00017910028066188237,0.00011536558217015294,-6.373469849172943e-05,523036
test,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260906,0.0,0.0,0.0,0.0,0.0,0.0,523251
test,8,0.0,0.025476170171550645,0.025476170171550645,0.02439024390242736,0.0,0.02299224101615057,3.113869604366584e-05,0.02299224101615057,2091,0.0,0.02243295538895063,0.02243295538895063,0.0,0.02024574185542036,0.02024574185542036,4304
test,9,0.0,0.0,0.0,0.0,0.0,0.0,2.206845492626226e-09,0.0,27096,0.0,0.0,0.0,0.0,0.0,0.0,54275
test,10,0.006583498944445792,0.0010828467477612066,-0.005500652196684585,-0.009914637198161623,0.005941607629425378,0.0009772691895159065,1.875458520350973e-05,-0.004964338439909471,251749,0.005514368300639614,0.0010228318267540427,-0.004491536473885571,0.004976717092815796,0.0009231057106000359,-0.00405361138221576,509286
test,11,0.00797531467730959,0.00300290871049208,-0.004972405966817509,-0.004487728734188989,0.007197721165308111,0.0027101250737679356,0.0001995909386444195,-0.004487596091540175,117877,0.007462782469393879,0.002403858248177302,-0.005058924221216577,0.006735160763053318,0.0021694820528542404,-0.004565678710199078,239483
test,12,0.0,0.0,0.0,0.0,0.0,0.0,6.99655685828399e-10,0.0,259249,0.0,0.0,0.0,0.0,0.0,0.0,518925
test,13,0.0029234460252561016,0.00029880238381477193,-0.0026246436414413296,-0.004430428560410631,0.0026384102698749816,0.0002696691530745806,3.403103014563682e-06,-0.002368741116800401,233386,0.002418370427074891,0.00029032660992862647,-0.0021280438171462648,0.0021825792510996368,0.00026201974492139036,-0.0019205595061782465,471693
test,14,0.005548726588876978,0.0014463989063290199,-0.0041023276825479585,-0.007346950243025263,0.005007725120168583,0.0013053749015762106,7.732283681401507e-05,-0.003702350218592372,142372,0.004206024249074797,0.0011148697913237646,-0.003091154457751033,0.003795936775626715,0.0010061699656138572,-0.002789766810012858,287044
test,15,0.000825084438031637,0.00015358605182962896,-0.0006714983862020081,-0.0009559311180734971,0.0007446386695127709,0.0001386113982667836,3.1089983714916975e-06,-0.0006060272712459873,218635,0.0007973531114136,0.00019987140861121218,-0.0005974817028023879,0.000719611154612967,0.00018038393838090878,-0.0005392272162320582,438685
test,16,0.00014413490080834987,0.0,-0.00014413490080834987,-0.00024157275366097666,0.00013008173960046905,0.0,2.5968194792112716e-09,-0.00013008173960046905,260791,0.0001249903579359743,0.0,-0.0001249903579359743,0.00011280379554741691,0.0,-0.00011280379554741691,522921
test,17,0.01733785881856652,0.0032520983425375198,-0.014085760476029002,-0.01668389249534509,0.015647416884028348,0.0029350186271894715,4.4072132940588816e-05,-0.012712398256838876,258333,0.01566696762627962,0.003179492829883204,-0.012487474796396414,0.014139438009590711,0.002869492288680307,-0.011269945720910404,522405
test,18,0.0013230119314711485,0.0005327609441831134,-0.0007902509872880351,-0.0011045990305519025,0.0011940181135958994,0.0004808167581469538,2.986695604495133e-05,-0.0007132013554489456,153902,0.0009025879449055939,0.0004222907054586063,-0.0004802972394469876,0.0008145856372603151,0.00038111736513462744,-0.00043346827212568766,307402
